strata,patch,time,R_eff
3,5,63,0.1063389846982227
1,1,64,0.08092364583321453
2,1,64,0.09924407804318276
3,1,64,0.09929895097231174
1,2,64,0.08104433131646686
2,2,64,0.09913564565189545
3,2,64,0.09935361143032842
1,3,64,0.0810506362857319
2,3,64,0.09916022372400059
3,3,64,0.09936195724154198
1,4,64,0.08115402367813611
2,4,64,0.09917728118322974
3,4,64,0.09943173950464874
1,5,64,0.08092318096658822
2,5,64,0.09910291483645456
3,5,64,0.09928050254472642
1,1,65,0.07485721212760549
2,1,65,0.09209494487830396
3,1,65,0.09369113629813346
1,2,65,0.07495141805845909
2,2,65,0.09201011718860236
3,2,65,0.093734494717302
1,3,65,0.07495628191670103
2,3,65,0.09202938600330973
3,3,65,0.09374088830246158
1,4,65,0.07503696733478449
2,4,65,0.09204268817315807
3,4,65,0.09379660180852445
1,5,65,0.07485678819073861
2,5,65,0.0919845164768856
3,5,65,0.09367624439375176
1,1,66,0.0701020169211367
2,1,66,0.08651254830480604
3,1,66,0.08922110358350702
1,2,66,0.0701761775136554
2,2,66,0.08644566257987525
3,2,66,0.08925570112766223
1,3,66,0.07017994438520807
2,3,66,0.08646088373437286
3,3,66,0.08926056835884552
1,4,66,0.07024342322245525
2,4,66,0.08647133859692446
3,4,66,0.08930530487389673
1,5,66,0.07010164427091424
2,5,66,0.0864254718746464
3,5,66,0.08920905324778408
1,1,67,0.06635155639067888
2,1,67,0.0821250597431366
3,1,67,0.08564488651744528
1,2,67,0.06641039737022095
2,2,67,0.08207193920442568
3,2,67,0.08567264411160265
1,3,67,0.06641332472436054
2,3,67,0.08208404603624808
3,3,67,0.08567631256753483
1,4,67,0.06646364523980562
2,4,67,0.0820923222283623
3,4,67,0.08571243353401851
1,5,67,0.06635123674655048
2,5,67,0.08205589359061906
3,5,67,0.08563511323663653
1,1,68,0.06337644733410897
2,1,68,0.07865631001255073
3,1,68,0.08277422330281049
1,2,68,0.06342346718234723
2,2,68,0.07861384713506461
3,2,68,0.08279660271828813
1,3,68,0.06342574831468893
2,3,68,0.07862353608763498
3,3,68,0.08279932543373748
1,4,68,0.06346591461514749
2,4,68,0.07863013023807386
3,4,68,0.08282864454819132
1,5,68,0.0633761778811499
2,5,68,0.07860100815414374
3,5,68,0.0827662805021534
1,1,69,0.06100397624967027
2,1,69,0.07589950214289018
3,1,69,0.0804631103187525
1,2,69,0.06104178905909194
2,2,69,0.07586536267617319
3,2,69,0.08048123234127032
1,3,69,0.06104356983852871
2,3,69,0.07587315838457255
3,3,69,0.08048320575105308
1,4,69,0.06107583070563045
2,4,69,0.07587844287389021
3,4,69,0.08050712494557682
1,5,69,0.06100375204882257
2,5,69,0.0758550271721518
3,5,69,0.08045664363992958
1,1,70,0.0591031503099354
2,1,70,0.0736984129389632
3,1,70,0.0785976833568625
1,2,70,0.05913372895527177
2,2,70,0.07367082601927528
3,2,70,0.07861241413874648
1,3,70,0.0591351201363857
2,3,70,0.07367712759555653
3,3,70,0.07861379155019013
1,4,70,0.05916117491033644
2,4,70,0.07368138438030651
3,4,70,0.0786334017700529
1,5,70,0.05910296567276895
2,5,70,0.07366246169844488
3,5,70,0.07859241057566216
1,1,71,0.05757384020212616
2,1,71,0.0719339670954922
3,1,71,0.07708863590264292
1,2,71,0.05759868886561212
2,2,71,0.07191157603183783
3,2,71,0.07710065009260973
1,3,71,0.05759977508942048
2,3,71,0.0719166900602
3,3,71,0.07710155178533178
1,4,71,0.05762092037176338
2,4,71,0.07192013469278476
3,4,71,0.07711770764303087
1,5,71,0.05757368944372164
2,5,71,0.07190477579716897
3,5,71,0.07708433136162125
1,1,72,0.056338903070206885
2,1,72,0.07051461936004572
3,1,72,0.07586553731811582
1,2,72,0.056359180108349866
2,2,72,0.07049637496854043
3,2,72,0.07587536437769006
1,3,72,0.056360026478511155
2,3,72,0.07050053915381749
3,3,72,0.07587588518932668
1,4,72,0.05637726100714674
2,4,72,0.07050333793767301
3,4,72,0.07588926042204704
1,5,72,0.05633878089471508
2,5,72,0.07049082438418483
3,5,72,0.07586201988912282
1,1,73,0.05533845164119218
2,1,73,0.06936942269568405
3,1,73,0.07487256055477047
1,2,73,0.05535505763735394
2,2,73,0.06935450646598172
3,2,73,0.07488061893630427
1,3,73,0.05535571453935978
2,3,73,0.06935790671110266
3,3,73,0.07488083398441622
1,4,73,0.055369814604053214
2,4,73,0.06936018904928662
3,4,73,0.07489196286242808
1,5,73,0.05533835331436982
2,5,73,0.06934996040215945
3,5,73,0.0748696843229785
1,1,74,0.054525661905892295
2,1,74,0.06844299140810574
3,1,74,0.07406525204852654
1,2,74,0.05453930328326301
2,2,74,0.06843075965439073
3,2,74,0.0740718746016688
1,3,74,0.054539809935065534
2,3,74,0.06843354250385626
3,3,74,0.07407184362509163
1,4,74,0.05455138402923465
2,4,74,0.06843540987017406
3,4,74,0.07408115207762579
1,5,74,0.054525583307126486
2,5,74,0.06842702537121173
3,5,74,0.07406289907971676
1,1,75,0.053863683884230254
2,1,75,0.06769180638718882
3,1,75,0.07340807286512066
1,2,75,0.05387491929035098
2,2,75,0.06768174924564022
3,2,75,0.07341352588091772
1,3,75,0.053875306376313804
2,3,75,0.06768403104263901
3,3,75,0.07341329655597416
1,4,75,0.05388483515858816
2,4,75,0.06768556356505974
3,4,75,0.07342112574770421
1,5,75,0.05386362149302376
2,5,75,0.06767867401834075
3,5,75,0.07340614756402015
1,1,76,0.05332334603564461
2,1,76,0.06708147719895233
3,1,76,0.07287251287863249
1,2,76,0.053332620505653516
2,2,76,0.06707318820922913
3,2,76,0.07287701049173925
1,3,76,0.05333291214542651
2,3,76,0.06707506190463612
3,3,76,0.07287662098346795
1,4,76,0.05334077794533132
2,4,76,0.0670763232472848
3,4,76,0.072883245318258
1,5,76,0.05332329688492312
2,5,76,0.06707065018019788
3,5,76,0.07287093756395799
1,1,77,0.05288143408474805
2,1,77,0.06658469220969487
3,1,77,0.07243563335552201
1,2,77,0.05288910446750277
2,2,77,0.06657784550942134
3,2,77,0.07243934853473495
1,3,77,0.052889319699355224
2,3,77,0.06657938577820932
3,3,77,0.07243882947347878
1,4,77,0.05289582852403031
2,4,77,0.06658042679972889
3,4,77,0.07244447045552307
1,5,77,0.05288139569979358
2,5,77,0.06657574685292938
3,5,77,0.07243434476904803
1,1,78,0.05251938878477359
2,1,78,0.06617966834619364
3,1,78,0.07207893227818642
1,2,78,0.052525742866895514
2,2,78,0.06617400139551108
3,2,78,0.07208200528826378
1,3,78,0.05252589677387417
2,3,78,0.0661752685211585
3,3,78,0.07208138131128683
1,4,78,0.052531294889175004
2,4,78,0.06617613004414759
3,4,78,0.07208621830172322
1,5,78,0.05251935911847906
2,5,78,0.06617226315599854
3,5,78,0.07207787881483343
1,1,79,0.05222231191249919
2,1,79,0.06584896755271082
3,1,79,0.07178745486649452
1,2,79,0.052227582952557895
2,2,79,0.06584426791773604
3,2,79,0.07178999983861599
1,3,79,0.05222768752370135
2,3,79,0.06584531077058922
3,3,79,0.07178929079979655
1,4,79,0.05223217407217442
2,4,79,0.06584602569842586
3,4,79,0.07179346942644454
1,5,79,0.05222228928279818
2,5,79,0.06584282607157409
3,5,79,0.07178659436467245
1,1,80,0.051978201174147885
2,1,80,0.06557858531764987
3,1,80,0.0715490920094944
1,2,80,0.05198257905985494
2,2,80,0.06557468046478007
3,2,80,0.07155120208374333
1,3,80,0.05198264385319574
2,3,80,0.06557553880701175
3,3,80,0.07155042400792631
1,4,80,0.05198638054815926
2,4,80,0.06557613375641977
3,4,80,0.07155406278511231
1,5,80,0.05197818420659412
2,5,80,0.06557348288594375
3,5,80,0.07154838997982294
1,1,81,0.05177735674004716
2,1,81,0.0653572432313052
3,1,81,0.07135402392641714
1,2,81,0.051780996634830996
2,2,81,0.06535399257858117
3,2,81,0.0713557753060036
1,3,81,0.051781029290868155
2,3,81,0.06535469886335604
3,3,81,0.07135494114541673
1,4,81,0.0517841479313031
2,4,81,0.06535519543385658
3,4,81,0.0713581367167673
1,5,81,0.051777344316820344
2,5,81,0.06535299667926363
3,5,81,0.07135345212583043
1,1,82,0.05161191766691695
2,1,82,0.06517583611476244
3,1,82,0.07119427695898677
1,2,82,0.051614946770416684
2,2,82,0.06517312479262505
3,2,82,0.07119573212754564
1,3,82,0.051614953411897486
2,3,82,0.06517370557944924
3,3,82,0.07119485236370084
1,4,82,0.05161756175671997
2,4,82,0.06517412134778584
3,4,82,0.07119768367678855
1,5,82,0.051611908882549545
2,5,82,0.06517229567312596
3,5,82,0.0711938122387244
1,1,83,0.05147549749604209
2,1,83,0.06502699735493599
3,1,83,0.07106336911919947
1,2,83,0.051478020373109765
2,2,83,0.06502473127427823
3,2,83,0.07106457940889326
1,3,83,0.051478005917747836
2,3,83,0.06502520835023118
3,3,83,0.07106366253312056
1,4,83,0.05148019231274972
2,4,83,0.06502555765451024
3,4,83,0.07106619417924172
1,5,83,0.051475491619613276
2,5,83,0.06502404026107327
3,5,83,0.0710629924912581
1,1,84,0.05136289620581775
2,1,84,0.06490475540488863
3,1,84,0.07095602570252592
1,2,84,0.0513649990182576
2,2,84,0.06490285733404311
3,2,84,0.07095703335454075
1,3,84,0.051364967424349914
2,3,84,0.0649032486075561
3,3,84,0.07095608625268131
1,4,84,0.05136680447187829
2,4,84,0.06490354316919715
3,4,84,0.07095837114960792
1,5,84,0.051362892649077715
2,5,84,0.06490228081659943
3,5,84,0.07095572158125402
1,1,85,0.051269871393633856
2,1,85,0.06480426112267816
3,1,85,0.07086795050616647
1,2,85,0.05127162528293747
2,2,85,0.06480266754964024
3,2,85,0.07086879033141345
1,3,85,0.05127157974297347
2,3,85,0.06480298776688405
3,3,85,0.0708678185924881
1,4,85,0.05127312723044953
2,4,85,0.06480323718647836
3,4,85,0.0708699001470018
1,5,85,0.051269869684397396
2,5,85,0.06480218604922976
3,5,85,0.07086770609088434
1,1,86,0.05119295571562995
2,1,86,0.06472157051397127
3,1,86,0.07079564137281304
1,2,86,0.05119441952300473
2,2,86,0.06472022912444014
3,2,86,0.0707963420956831
1,3,86,0.05119436261676636
2,3,86,0.06472049044630188
3,3,86,0.07079535026002985
1,4,86,0.05119566986663791
2,4,86,0.06472070260074157
3,4,86,0.07079726411636554
1,5,86,0.051192955475749174
2,5,86,0.0647198265446227
3,5,86,0.07079544614439551
1,1,87,0.05112931067252479
2,1,87,0.06465347105062223
3,1,87,0.07073624119844818
1,2,87,0.051130533137425695
2,2,87,0.06465233869232581
3,2,87,0.070736826547838
1,3,87,0.051130466953400636
2,3,87,0.0646525511610639
3,3,87,0.07073581830690634
1,4,87,0.05113157471804397
2,4,87,0.06465273252287242
3,4,87,0.07073759376406459
1,5,87,0.05112931159977598
2,5,87,0.06465200171277705
3,5,87,0.07073608650827455
1,1,88,0.05107660910663293
2,1,88,0.064597342427695
3,1,88,0.0706874173999071
1,2,88,0.05107763065187682
2,2,88,0.06459638346107349
3,2,88,0.07068790699768794
1,3,88,0.05107755688379274
2,3,88,0.06459655537913359
3,3,88,0.07068688535512645
1,4,88,0.05107849888005959
2,4,88,0.06459671127414465
3,4,88,0.07068854651834378
1,5,88,0.0510766109599064
2,5,88,0.0645961010452952
3,5,88,0.07068729613385429
1,1,89,0.05103294048627869
2,1,89,0.06455104464976158
3,1,89,0.07064726427769723
1,2,89,0.05103379467323185
2,2,89,0.06455022960729571
3,2,89,0.07064767436410892
1,3,89,0.051033714696993575
2,3,89,0.06455036784580583
3,3,89,0.07064664176579787
1,4,89,0.051034518853630514
2,4,89,0.06455050266174119
3,4,89,0.07064820848386598
1,5,89,0.05103294307352752
2,5,89,0.06454999260135798
3,5,89,0.07064717058121837
1,1,90,0.05099673435161619
2,1,90,0.06451282788171106
3,1,90,0.07061422383490343
1,2,90,0.05099744907051361
2,2,90,0.06451213237500052
3,2,90,0.07061456786214533
1,3,90,0.050997364005658304
2,3,90,0.06451224262570134
3,3,90,0.07061352630127102
1,4,90,0.050998053480683904
2,4,90,0.06451235998147059
3,4,90,0.07061501493084105
1,5,90,0.05099673752009008
2,5,90,0.06451193317944881
3,5,90,0.07061415288790905
1,1,91,0.05096669828856762
2,1,91,0.0644812596855364
3,1,91,0.07058702149872455
1,2,91,0.050967296735069355
2,2,91,0.0644806635120955
3,2,91,0.0705873106176533
1,3,91,0.05096720749395925
2,3,91,0.06448075049357774
3,3,91,0.07058626171969543
1,4,91,0.05096780150682903
2,4,91,0.06448085337703519
3,4,91,0.07058768574944965
1,5,91,0.05096670191692692
2,5,91,0.06448049581294484
3,5,91,0.07058696933111716
1,1,92,0.050941767562770836
2,1,92,0.06445516618265601
3,1,92,0.070564613892351
1,2,92,0.05094226904119803
2,2,92,0.06445465259430837
3,2,92,0.07056485735222981
1,3,92,0.05094217636847683
2,3,92,0.06445472022120445
3,3,92,0.070563802443762
1,4,92,0.05094269088248137
2,4,92,0.0644548111014868
3,4,92,0.07056517300483757
1,5,92,0.05094177155473771
2,5,92,0.06445451114195822
3,5,92,0.07056457723278006
1,1,93,0.050921064139287646
2,1,93,0.06443358439654563
3,1,93,0.07054614636259349
1,2,93,0.05092148472475697
2,2,93,0.064433139499007
3,2,93,0.07054635183993072
1,3,93,0.050921389229058873
2,3,93,0.06443319102105016
3,3,93,0.07054529200436367
1,4,93,0.05092183751215092
2,4,93,0.06443327194036684
3,4,93,0.0705466182882697
1,5,93,0.05092106841854872
2,5,93,0.06443301992616521
3,5,93,0.07054612251438001
1,1,94,0.05090386327753661
2,1,94,0.06441572359074597
3,1,94,0.07053091841395344
1,2,94,0.050904216362815155
2,2,94,0.06441533585001666
3,2,94,0.07053109228337842
1,3,94,0.050904118542295734
2,3,94,0.06441537396652129
3,3,94,0.07053002840616011
1,4,94,0.05090451162890011
2,4,94,0.06441544661528954
3,4,94,0.07053131800733425
1,5,94,0.050903867783659844
2,5,94,0.06441523452148028
3,5,94,0.07053090515325142
1,1,95,0.050889566254956664
2,1,95,0.0644009338583074
3,1,95,0.07051835555643736
1,2,95,0.05088986300284393
2,2,95,0.06440059369424989
3,2,95,0.07051850311410163
1,3,95,0.050889763265774345
2,3,95,0.06440062064849351
3,3,95,0.07051743591939673
1,4,95,0.05089011033770941
2,4,95,0.06440068642694013
3,4,95,0.07051869511627867
1,5,95,0.050889570940127006
2,5,95,0.06440050758277648
3,5,95,0.07051835104860667
1,1,96,0.050877678060068134
2,1,96,0.06438868056723959
3,1,96,0.07050798636071705
1,2,96,0.05087792777814999
2,2,96,0.06438838001848383
3,2,96,0.07050811200874263
1,3,96,0.05087782645955874
2,3,96,0.06438839767561845
3,3,96,0.07050704208922003
1,4,96,0.05087813516070597
2,4,96,0.06438845774435994
3,4,96,0.0705082760750954
1,5,96,0.050877682886482783
2,5,96,0.0643883066020823
3,5,96,0.07050798909162015
1,1,97,0.050867789123074644
2,1,97,0.06437852354289164
3,1,97,0.07049942374454773
1,2,97,0.05086799957454339
2,2,97,0.06437825599021343
3,2,97,0.0704995311434638
1,3,97,0.05086789694968764
2,3,97,0.06437826590165342
3,3,97,0.07049845898450517
1,4,97,0.05086817364627213
2,4,97,0.06437832122328199
3,4,97,0.07049967205726237
1,5,97,0.0508677940608678
2,5,97,0.06437819316705856
3,5,97,0.07049943246408173
1,1,98,0.05085956033302848
2,1,98,0.06437010008799697
3,1,98,0.0704923496999208
1,2,98,0.05085973799474286
2,2,98,0.06436986002571596
3,2,98,0.0704924418947554
1,3,98,0.05085963429003186
2,3,98,0.06436986348240328
3,3,98,0.07049136789414477
1,4,98,0.0508598842861623
2,4,98,0.06436991485572058
3,4,98,0.07049256361238665
1,5,98,0.05085956535862012
2,5,98,0.06436980604359002
3,5,98,0.07049236337558584
1,1,99,0.050852710734898714
2,1,99,0.06436311111639738
3,1,99,0.07048650282014988
1,2,99,0.05085286101183039
2,2,99,0.06436289396327473
3,2,99,0.07048658234481435
1,3,99,0.050852756413697346
2,3,99,0.0643628920397823
3,3,99,0.07048550682876334
1,4,99,0.050852984130036416
2,4,99,0.06436294012801178
3,4,99,0.07048668814033814
1,5,99,0.05085271582968267
2,5,99,0.06436284736100258
3,5,99,0.07048652059885423
1,1,100,0.05084700741538165
2,1,100,0.06435730981656812
3,1,100,0.0704816681070271
1,2,100,0.05084713481895561
2,2,100,0.06435711175924048
3,2,100,0.07048173707079276
1,3,100,0.05084702948107488
2,3,100,0.06435710535031881
3,3,100,0.07048066030699328
1,4,100,0.0508472386030791
2,4,100,0.06435715070438006
3,4,100,0.07048182965489473
1,5,100,0.05084701256468441
2,5,100,0.0643570713180422
3,5,100,0.07048168928365438
1,1,101,0.050842257178990616
2,1,101,0.06435249237328833
3,1,101,0.07047766863597413
1,2,101,0.05084236547549629
2,2,101,0.06435231023653758
3,2,101,0.07047772879516165
1,3,101,0.05084225952466377
2,3,101,0.06435230008742175
3,3,101,0.0704766510034251
1,4,101,0.05084245312567209
2,4,101,0.06435234316514923
3,4,101,0.07047781041310627
1,5,101,0.050842262371245554
2,5,101,0.06435227493959055
3,5,101,0.07047769262750536
1,1,102,0.05083829969054936
2,1,102,0.06434849036586884
3,1,102,0.07047435873625582
1,2,102,0.05083839202471604
2,2,102,0.06434832150505071
3,2,102,0.07047441155370143
1,3,102,0.050838285565647144
2,3,102,0.06434830823660838
3,3,102,0.07047333291463687
1,4,102,0.050838466209157135
2,4,102,0.0643483494186355
3,4,102,0.07047448406604719
1,5,102,0.05083830491664292
2,5,102,0.06434829050385577
3,5,102,0.07047438506045543
1,1,103,0.05083500182037454
2,1,103,0.0643451645337619
3,1,103,0.07047161840742668
1,2,103,0.05083508081831785
2,2,103,0.06434500674555074
3,2,103,0.070471665101838
1,3,103,0.05083497393756826
2,3,103,0.06434499087516246
3,3,103,0.07047058576393558
1,4,103,0.05083514376227096
2,4,103,0.06434503047805937
3,4,103,0.07047173005099011
1,5,103,0.050835007073128664
2,5,103,0.06434497933194233
3,5,103,0.07047164666528115
1,1,104,0.05083225297706283
2,1,104,0.06434239965869762
3,1,104,0.07046934874514783
1,2,104,0.050832320832082264
2,2,104,0.06434225110698512
3,2,104,0.07046939033208789
1,3,104,0.050832213601256275
2,3,104,0.06434223306588958
3,3,104,0.0704683104175051
1,4,104,0.05083237439177503
2,4,104,0.06434227135303852
3,4,104,0.07046944899720822
1,5,104,0.050832258250825636
2,5,104,0.06434222668982745
3,5,104,0.07046937860638967
1,1,105,0.05082996125218933
2,1,105,0.06434010035953656
3,1,105,0.07046746819166491
1,2,105,0.050830019796300516
2,2,105,0.06433995951387876
3,2,105,0.07046750551760193
1,3,105,0.05082991227467957
2,3,105,0.0643399396615889
3,3,105,0.07046642512689326
1,4,105,0.05083006552044478
2,4,105,0.0643399768521922
3,4,105,0.07046755895993861
1,5,105,0.05082996654251179
2,5,105,0.06433993759965533
3,5,105,0.07046749938283617
1,1,106,0.05082805023319423
2,1,106,0.0643381876340363
3,1,106,0.07046590946046306
1,2,106,0.05082810099678653
2,2,106,0.06433805321849866
3,2,106,0.07046594323107067
1,3,106,0.050827993233485795
2,3,106,0.06433803185478817
3,3,106,0.07046486244705608
1,4,106,0.05082814017775688
2,4,106,0.0643380681313346
3,4,106,0.07046599233140041
1,5,106,0.05082805553657479
2,5,106,0.0643380333951387
3,5,106,0.07046594175506815
1,1,107,0.05082645636672664
2,1,107,0.06433659601247985
3,1,107,0.07046461701241391
1,2,107,0.05082650062833157
2,2,107,0.06433646696310526
3,2,107,0.0704646478161025
1,3,107,0.05082639266407132
2,3,107,0.06433644433797928
3,3,107,0.07046356670703427
1,4,107,0.05082653434477005
2,4,107,0.06433647985243612
3,4,107,0.07046469330567467
1,5,107,0.05082646168040977
2,5,107,0.06433644888650303
3,5,107,0.07046465022279362
1,1,108,0.0508251267758841
2,1,108,0.06433527121303208
3,1,108,0.07046354498333311
1,2,108,0.05082516560370369
2,2,108,0.06433514664246422
3,2,108,0.0704635733108233
1,3,108,0.05082505747226597
2,3,108,0.06433512296445557
3,3,108,0.0704624919329796
1,4,108,0.05082519475600131
2,4,108,0.06433515784340679
3,4,108,0.07046361579694665
1,5,108,0.05082513209770135
2,5,108,0.06433513002523919
3,5,108,0.07046357895395568
1,1,109,0.050824017452053845
2,1,109,0.06433416820890564
3,1,109,0.07046265548125125
1,2,109,0.0508240517386211
2,2,109,0.06433404737695216
3,2,109,0.07046268174186049
1,3,109,0.05082394346804877
2,3,109,0.0643340228200273
3,3,109,0.07046160014167151
1,4,109,0.050824077078476804
2,4,109,0.06433405716893939
3,4,109,0.07046272172907043
1,5,109,0.050824022780298725
2,5,109,0.06433403197907545
3,5,109,0.07046269008317195
1,1,110,0.050823091756169926
2,1,110,0.06433324963384031
3,1,110,0.0704619171866665
1,2,110,0.050823122247282075
2,2,110,0.06433313192297081
3,2,110,0.07046194172186564
1,3,110,0.05082301386086719
2,3,110,0.06433310663227991
3,3,110,0.07046085993765705
1,4,110,0.05082314440233608
2,4,110,0.06433314053904482
3,4,110,0.07046197962944396
1,5,110,0.05082309708949919
2,5,110,0.06433311754394595
3,5,110,0.07046195231295015
1,1,111,0.05082231917574023
2,1,111,0.06433248446576079
3,1,111,0.07046130420124
1,2,111,0.05082234649461559
2,2,111,0.06433236936070588
3,2,111,0.0704613272959402
1,3,111,0.05082223801171433
2,3,111,0.0643323434573717
3,3,111,0.07046024535936415
1,4,111,0.05082236598898302
2,4,111,0.06433237699525124
3,4,111,0.07046136347242234
1,5,111,0.0508223245130963
2,5,111,0.06433235583304502
3,5,111,0.07046133976317762
1,1,112,0.05082167429345226
2,1,112,0.06433184693935813
3,1,112,0.07046079510032842
1,2,112,0.05082169896090165
2,2,112,0.06433173401011794
3,2,112,0.07046081699228149
1,3,112,0.05082159039760756
2,3,112,0.06433170759522559
3,3,112,0.07045973492949184
1,4,112,0.05082171623229399
2,4,112,0.06433174082529874
3,4,112,0.07046085172747445
1,5,112,0.050821679634002116
2,5,112,0.06433172119389764
3,5,112,0.07046083102430932
1,1,113,0.05082113593092058
2,1,113,0.064331315647212
3,1,113,0.07046037215285464
1,2,113,0.05082115838219329
2,2,113,0.06433120453490085
3,2,113,0.07046039304048377
1,3,113,0.0508210497518934
2,3,113,0.06433117769282212
3,3,113,0.0704593108731017
1,4,113,0.0508211737961973
2,4,113,0.06433121066602054
3,4,113,0.07046042657542612
1,5,113,0.050821141274007685
2,5,113,0.06433119231321834
3,5,113,0.07046040837777917
1,1,114,0.05082068643750599
2,1,114,0.06433087279631357
3,1,114,0.07046002067862839
1,2,114,0.05082070703636005
2,2,114,0.06433076320136431
3,2,114,0.0704600407275532
1,3,114,0.050820598350194895
2,3,114,0.06433073600252859
3,3,114,0.07045895847346134
1,4,114,0.050820720898348895
2,4,114,0.0643307687613298
3,4,114,0.07046007326277295
1,5,114,0.05082069178261254
2,5,114,0.06433075147654432
3,5,114,0.0704600571537676
1,1,115,0.05082031109937143
2,1,115,0.06433050359276814
3,1,115,0.07045972851863161
1,2,115,0.050820330149826606
2,2,115,0.06433039526510088
3,2,115,0.0704597478671066
1,3,115,0.050820221417070995
2,3,115,0.06433036776830489
3,3,115,0.07045866554110221
1,4,115,0.05082034271489783
2,4,115,0.06433040034814141
3,4,115,0.07045977956947028
1,5,115,0.05082031644608869
2,5,115,0.06433038395552891
3,5,115,0.07045976520185565
1,1,116,0.05081999764824689
2,1,116,0.06433019573229863
3,1,116,0.0704594855981953
1,2,116,0.0508200154044029
2,2,116,0.06433008846312467
3,2,116,0.07045950436164283
1,3,116,0.05081990663278137
2,3,116,0.06433006071745831
3,3,116,0.07045842197597564
1,4,116,0.0508200268856714
2,4,116,0.06433009314789055
3,4,116,0.07045953537003853
1,5,116,0.0508200029962519
2,5,116,0.06433007750060286
3,5,116,0.07045952245450643
1,1,117,0.05081973585292353
2,1,117,0.06432993897813644
3,1,117,0.07045928356660172
1,2,117,0.050819752527162775
2,2,117,0.06432983259312429
3,2,117,0.07045930184139196
1,3,117,0.05081964372311096
2,3,117,0.06432980463957677
3,3,117,0.07045821940620724
1,4,117,0.050819763102682186
2,4,117,0.06432983694526974
3,4,117,0.07045933227144612
1,5,117,0.05081974120196068
2,5,117,0.06432982192066342
3,5,117,0.0704593205669196
1,1,118,0.050819517179423124
2,1,118,0.06432972481113734
3,1,118,0.07045911549959978
1,2,118,0.050819532949264196
2,2,118,0.06432961916471336
3,2,118,0.07045913336620273
1,3,118,0.05081942411814568
2,3,118,0.06432959103751272
3,3,118,0.07045805088990614
1,4,118,0.05081954276780437
2,4,118,0.06432962323904952
3,4,118,0.07045916331419654
1,5,118,0.05081952252928992
2,5,118,0.06432960873468865
3,5,118,0.0704591526197549
1,1,119,0.05081933450820251
2,1,119,0.06432954613962664
3,1,119,0.07045897565373592
1,2,119,0.050819349522026526
2,2,119,0.06432944111022117
3,2,119,0.07045899317935025
1,3,119,0.05081924066831285
2,3,119,0.06432941283795172
3,3,119,0.07045791066890919
1,4,119,0.050819358707897055
2,4,119,0.06432944495251113
3,4,119,0.0704590227254727
1,5,119,0.05081933985873819
2,5,119,0.0643294308828321
3,5,119,0.07045901287363548
1,1,120,0.05081918189874642
2,1,120,0.06432939705866865
3,1,120,0.07045885926338276
1,2,120,0.0508191962805821
2,2,120,0.0643292925447503
3,2,120,0.07045887650412905
1,3,120,0.050819087408002235
2,3,120,0.06432926415128486
3,3,120,0.07045779396532093
1,4,120,0.05081920493765944
2,4,120,0.06432929619320621
3,4,120,0.07045890571517943
1,5,120,0.05081918724982308
2,5,120,0.06432928248673403
3,5,120,0.07045889656631908
1,1,121,0.05081905439354972
2,1,121,0.06432927265025666
3,1,121,0.07045876237297014
1,2,121,0.05081906824707211
2,2,121,0.06432916856702313
3,2,121,0.07045877937572041
1,3,121,0.05081895935873654
2,3,121,0.06432914007230099
3,3,121,0.07045769681333763
1,4,121,0.05081907646216266
2,4,121,0.0643291720535548
3,4,121,0.07045880830735436
1,5,121,0.050819059745065454
2,5,121,0.06432915865057977
3,5,121,0.07045879974504723
1,1,122,0.050818947854853046
2,1,122,0.0643291688173991
3,1,122,0.07045868169825235
1,2,122,0.05081896126672504
2,2,122,0.06432906509401617
3,2,122,0.0704586985021569
1,3,122,0.05081885236522907
2,3,122,0.06432903651469235
3,3,122,0.07045761592017646
1,4,122,0.05081896911237347
